timestamp,cpu_power_w,dram_power_w,read_bytes,write_bytes,cpu_percent,memory_rss_mb,memory_vms_mb,thread_count,io_read_count,io_write_count,io_read_bytes_total,io_write_bytes_total
2025-05-27 10:36:21,44.864,3.908,0,0,289.50,30554.86,31731.88,20,2027968,2237038,10922930176,26953179136
2025-05-27 10:36:22,44.911,4.065,0,196608,229.60,30554.86,31731.88,20,2028177,2237251,10922930176,26953375744
2025-05-27 10:36:22,42.242,3.961,0,8192,159.80,30554.86,31731.88,20,2028387,2237464,10922930176,26953515008
2025-05-27 10:36:22,41.336,3.954,0,327680,149.80,30554.86,31731.88,20,2028606,2237689,10922930176,26953908224
2025-05-27 10:36:22,41.560,3.961,0,393216,149.80,30554.86,31731.88,20,2028827,2237915,10922930176,26954301440
2025-05-27 10:36:23,41.500,3.939,0,196608,149.90,30554.86,31731.88,20,2029029,2238116,10922930176,26954301440
2025-05-27 10:36:23,41.515,4.018,0,196608,129.80,30554.86,31731.88,20,2029239,2238329,10922930176,26954498048
2025-05-27 10:36:23,41.323,3.993,0,0,159.80,30554.86,31731.88,20,2029452,2238546,10922930176,26954760192
2025-05-27 10:36:23,41.574,3.973,0,643072,149.80,30554.86,31731.88,20,2029679,2238782,10922930176,26955206656
2025-05-27 10:36:23,41.540,4.001,0,65536,159.70,30554.86,31731.88,20,2029889,2238995,10922930176,26955390976
2025-05-27 10:36:24,41.689,3.985,0,225280,149.80,30554.86,31731.88,20,2030093,2239200,10922930176,26955431936
2025-05-27 10:36:24,41.575,3.981,0,184320,159.90,30554.86,31731.88,20,2030315,2239429,10922930176,26955866112
2025-05-27 10:36:24,41.430,3.947,0,315392,149.80,30554.86,31731.88,20,2030519,2239634,10922930176,26955931648
2025-05-27 10:36:24,41.245,3.943,0,184320,149.70,30554.86,31731.88,20,2030732,2239851,10922930176,26956132352
2025-05-27 10:36:24,41.588,3.938,0,24576,149.70,30554.86,31731.88,20,2030951,2240076,10922930176,26956386304
2025-05-27 10:36:25,42.624,3.995,0,253952,149.80,30554.86,31731.88,20,2031165,2240294,10922930176,26956578816
2025-05-27 10:36:25,42.767,3.958,0,233472,139.80,30554.86,31731.88,20,2031369,2240499,10922930176,26956627968
2025-05-27 10:36:25,42.556,4.015,0,184320,139.80,30554.86,31731.88,20,2031578,2240712,10922930176,26956845056
2025-05-27 10:36:25,46.390,3.982,0,32768,149.70,30554.86,31731.88,20,2031787,2240924,10922930176,26957029376
2025-05-27 10:36:25,41.878,3.925,0,249856,139.70,30554.86,31731.88,20,2031991,2241129,10922930176,26957094912
2025-05-27 10:36:26,42.601,3.971,0,245760,149.70,30554.86,31731.88,20,2032207,2241350,10922930176,26957398016
2025-05-27 10:36:26,42.218,3.913,0,57344,139.80,30554.86,31731.88,20,2032421,2241570,10922930176,26957594624
2025-05-27 10:36:26,41.790,3.954,0,294912,139.80,30554.86,31731.88,20,2032634,2241789,10922930176,26957889536
2025-05-27 10:36:26,40.786,4.017,0,471040,69.90,30554.86,31731.88,20,2032859,2242021,10922930176,26958163968
