timestamp,cpu_power_w,dram_power_w,read_bytes,write_bytes,cpu_percent,memory_rss_mb,memory_vms_mb,thread_count,io_read_count,io_write_count,io_read_bytes_total,io_write_bytes_total
2025-05-13 07:36:44,41.779,3.820,0,0,169.70,30556.50,31835.90,24,2008896,2241595,10150842368,26983473152
2025-05-13 07:36:44,42.438,3.876,0,196608,149.70,30556.51,31835.90,24,2009107,2241809,10150842368,26983669760
2025-05-13 07:36:44,41.672,3.878,0,0,159.70,30556.51,31835.90,24,2009317,2242022,10150842368,26983866368
2025-05-13 07:36:45,42.113,3.930,0,393216,159.70,30556.51,31835.90,24,2009535,2242246,10150842368,26984239104
2025-05-13 07:36:45,40.725,3.885,0,421888,219.60,30556.51,31835.90,24,2010060,2243170,10150842368,26989481984
2025-05-13 07:36:45,40.260,3.888,0,5005312,169.70,30556.51,31835.90,24,2010264,2243375,10150842368,26989490176
2025-05-13 07:36:45,42.012,3.917,0,184320,149.80,30556.51,31835.90,24,2010477,2243592,10150842368,26989682688
2025-05-13 07:36:45,41.539,3.863,0,8192,169.70,30556.51,31835.90,24,2010687,2243805,10150842368,26989867008
2025-05-13 07:36:46,41.754,3.863,0,376832,169.70,30556.51,31835.90,24,2010911,2244038,10150842368,26990252032
2025-05-13 07:36:46,39.216,3.805,0,200704,169.70,30556.51,31835.90,24,2011114,2244242,10150842368,26990260224
2025-05-13 07:36:46,41.733,3.921,0,184320,149.70,30556.51,31835.90,24,2011327,2244459,10150842368,26990452736
2025-05-13 07:36:46,42.170,3.895,0,8192,159.70,30556.51,31835.90,24,2011550,2244697,10150842368,26990690304
2025-05-13 07:36:46,42.771,3.853,0,438272,149.80,30556.51,31835.90,24,2011766,2244918,10150842368,26990899200
2025-05-13 07:36:47,42.371,3.846,0,8192,159.70,30556.51,31835.90,24,2011979,2245136,10150842368,26991091712
2025-05-13 07:36:47,41.809,3.815,0,200704,149.80,30556.51,31835.90,24,2012186,2245345,10150842368,26991099904
2025-05-13 07:36:47,42.444,3.872,0,192512,159.70,30556.51,31835.90,24,2012397,2245561,10150842368,26991292416
2025-05-13 07:36:47,42.544,3.845,0,12288,179.70,30556.51,31835.90,24,2012619,2245790,10150842368,26991505408
2025-05-13 07:36:47,41.684,3.904,0,200704,149.70,30556.51,31835.90,24,2012829,2246003,10150842368,26991689728
2025-05-13 07:36:48,42.232,3.816,0,253952,169.70,30556.51,31835.90,24,2013041,2246219,10150842368,26991853568
2025-05-13 07:36:48,41.983,3.901,0,278528,139.80,30556.51,31835.90,24,2013253,2246436,10150842368,26992046080
2025-05-13 07:36:48,43.650,4.013,0,8192,169.70,30556.51,31835.90,24,2013463,2246649,10150842368,26992230400
2025-05-13 07:36:48,42.542,3.886,0,192512,179.70,30556.51,31835.90,24,2013667,2246854,10150842368,26992238592
2025-05-13 07:36:48,41.885,3.907,0,245760,149.70,30556.51,31835.90,24,2013882,2247075,10150842368,26992492544
2025-05-13 07:36:49,42.971,3.882,0,8192,159.70,30556.51,31835.90,24,2014091,2247288,10150842368,26992676864
2025-05-13 07:36:49,42.147,3.819,0,323584,179.70,30556.51,31835.90,24,2014305,2247506,10150842368,26992816128
2025-05-13 07:36:49,39.811,3.783,0,4935680,449.20,30556.51,31835.90,24,2014603,2247840,10150842368,26997760000
2025-05-13 07:36:49,43.355,4.153,0,8192,59.90,30556.51,31835.90,24,2014804,2248041,10150842368,26997760000
2025-05-13 07:36:49,36.804,3.743,0,0,59.90,30556.51,31835.90,24,2015009,2248246,10150842368,26997760000
2025-05-13 07:36:50,38.707,3.776,0,0,49.90,30556.51,31835.90,24,2015210,2248447,10150842368,26997760000
2025-05-13 07:36:50,40.434,3.689,0,0,39.90,30556.51,31835.90,24,2015412,2248649,10150842368,26997760000
2025-05-13 07:36:50,42.315,3.776,0,0,49.90,30556.51,31835.90,24,2015613,2248850,10150842368,26997760000
2025-05-13 07:36:50,40.441,3.718,0,0,59.90,30556.51,31835.90,24,2015814,2249051,10150842368,26997760000
2025-05-13 07:36:50,37.732,3.682,0,0,59.90,30556.51,31835.90,24,2016015,2249252,10150842368,26997760000
2025-05-13 07:36:51,37.054,3.683,0,0,59.90,30556.51,31835.90,24,2016217,2249454,10150842368,26997760000
2025-05-13 07:36:51,37.885,3.701,0,0,59.90,30556.51,31835.90,24,2016418,2249655,10150842368,26997760000
2025-05-13 07:36:51,38.502,3.668,0,0,49.90,30556.51,31835.90,24,2016618,2249855,10150842368,26997760000
2025-05-13 07:36:51,38.418,3.770,0,0,79.90,30556.51,31835.90,24,2016820,2250057,10150842368,26997760000
2025-05-13 07:36:51,36.522,3.675,0,0,59.90,30556.51,31835.90,24,2017021,2250258,10150842368,26997760000
2025-05-13 07:36:52,38.032,3.722,0,0,49.90,30556.51,31835.90,24,2017222,2250459,10150842368,26997760000
2025-05-13 07:36:52,38.196,3.658,0,0,59.90,30556.51,31835.90,24,2017423,2250660,10150842368,26997760000
2025-05-13 07:36:52,38.508,3.650,0,0,59.90,30556.51,31835.90,24,2017623,2250860,10150842368,26997760000
2025-05-13 07:36:52,36.972,3.670,0,4096,59.90,30556.51,31835.90,24,2017828,2251066,10150842368,26997764096
2025-05-13 07:36:52,37.990,3.665,0,0,69.90,30556.51,31835.90,24,2018029,2251267,10150842368,26997764096
2025-05-13 07:36:53,36.678,3.633,0,0,79.90,30556.51,31835.90,24,2018230,2251468,10150842368,26997764096
2025-05-13 07:36:53,37.494,3.713,0,0,49.90,30556.51,31835.90,24,2018430,2251668,10150842368,26997764096
2025-05-13 07:36:53,38.625,3.725,0,0,59.90,30556.51,31835.90,24,2018631,2251869,10150842368,26997764096
