timestamp,cpu_power_w,dram_power_w,read_bytes,write_bytes,cpu_percent,memory_rss_mb,memory_vms_mb,thread_count,io_read_count,io_write_count,io_read_bytes_total,io_write_bytes_total
2025-05-09 11:00:59,45.456,4.047,0,0,289.50,30556.07,31811.89,23,1970243,2203226,9873498112,26966097920
2025-05-09 11:01:00,44.732,4.141,0,204800,289.50,30556.07,31811.89,23,1970467,2203457,9873498112,26966302720
2025-05-09 11:01:00,44.724,4.015,0,0,299.50,30556.07,31811.89,23,1970674,2203666,9873498112,26966433792
2025-05-09 11:01:00,44.911,3.932,0,131072,299.50,30556.07,31811.89,23,1970878,2203871,9873498112,26966499328
2025-05-09 11:01:00,42.576,4.379,0,196608,139.80,30556.07,31811.89,23,1971101,2204101,9873498112,26966839296
2025-05-09 11:01:00,41.299,3.878,0,405504,149.70,30556.07,31811.89,23,1971322,2204327,9873498112,26967232512
2025-05-09 11:01:01,41.637,3.909,0,393216,139.80,30556.07,31811.89,23,1971532,2204540,9873498112,26967429120
2025-05-09 11:01:01,41.445,3.886,0,0,149.80,30556.07,31811.89,23,1971742,2204753,9873498112,26967625728
2025-05-09 11:01:01,41.433,3.898,0,196608,229.60,30556.07,31811.89,23,1971941,2204952,9873498112,26967625728
2025-05-09 11:01:01,42.149,4.230,0,262144,129.90,30556.07,31811.89,23,1972164,2205182,9873498112,26968084480
2025-05-09 11:01:01,41.948,3.915,0,393216,139.80,30556.07,31811.89,23,1972373,2205394,9873498112,26968281088
2025-05-09 11:01:02,42.338,3.978,0,0,139.70,30556.07,31811.89,23,1972583,2205607,9873498112,26968477696
2025-05-09 11:01:02,42.054,3.835,0,196608,159.70,30556.07,31811.89,23,1972784,2205808,9873498112,26968477696
2025-05-09 11:01:02,43.428,3.938,0,196608,129.80,30556.07,31811.89,23,1973003,2206034,9873498112,26968870912
2025-05-09 11:01:02,42.053,3.867,0,196608,129.80,30556.07,31811.89,23,1973204,2206235,9873498112,26968870912
2025-05-09 11:01:02,41.924,3.945,0,143360,129.70,30556.07,31811.89,23,1973419,2206456,9873498112,26969038848
2025-05-09 11:01:03,42.271,3.885,0,24576,129.80,30556.07,31811.89,23,1973620,2206657,9873498112,26969038848
2025-05-09 11:01:03,42.719,3.849,0,253952,139.80,30556.07,31811.89,23,1973834,2206878,9873498112,26969292800
2025-05-09 11:01:03,42.376,3.868,0,184320,169.70,30556.07,31811.89,23,1974038,2207086,9873498112,26969485312
2025-05-09 11:01:03,41.336,3.876,0,8192,129.80,30556.07,31811.89,23,1974239,2207287,9873498112,26969485312
2025-05-09 11:01:04,46.542,4.143,0,192512,149.70,30556.07,31811.89,23,1974449,2207502,9873498112,26969677824
2025-05-09 11:01:04,43.388,4.038,0,0,139.80,30556.07,31811.89,23,1974662,2207719,9873498112,26969952256
2025-05-09 11:01:04,41.231,3.891,0,274432,129.80,30556.07,31811.89,23,1974863,2207920,9873498112,26969952256
2025-05-09 11:01:04,42.266,3.935,0,270336,149.80,30556.07,31811.89,23,1975079,2208141,9873498112,26970222592
2025-05-09 11:01:04,42.068,3.874,0,12288,149.70,30556.07,31811.89,23,1975300,2208370,9873498112,26970435584
2025-05-09 11:01:05,42.294,3.865,0,200704,149.70,30556.07,31811.89,23,1975580,2208655,9873498112,26971103232
2025-05-09 11:01:05,41.772,4.002,0,4358144,49.90,30556.07,31811.89,23,1976256,2209468,9873498112,26974801920
2025-05-09 11:01:05,37.807,3.871,0,8192,59.90,30556.07,31811.89,23,1976457,2209669,9873498112,26974801920
2025-05-09 11:01:05,37.193,3.863,0,0,49.90,30556.07,31811.89,23,1976659,2209871,9873498112,26974801920
2025-05-09 11:01:05,40.085,3.939,0,0,49.90,30556.07,31811.89,23,1976860,2210072,9873498112,26974801920
2025-05-09 11:01:06,40.046,3.880,0,0,49.90,30556.07,31811.89,23,1977060,2210272,9873498112,26974801920
2025-05-09 11:01:06,37.445,3.870,0,0,59.90,30556.07,31811.89,23,1977264,2210477,9873498112,26974806016
2025-05-09 11:01:06,38.534,3.858,0,4096,49.90,30556.07,31811.89,23,1977470,2210683,9873498112,26974806016
2025-05-09 11:01:06,37.486,3.863,0,0,59.90,30556.07,31811.89,23,1977671,2210884,9873498112,26974806016
2025-05-09 11:01:06,37.966,3.879,0,0,49.90,30556.07,31811.89,23,1977872,2211085,9873498112,26974806016
2025-05-09 11:01:07,39.688,3.865,0,0,59.90,30556.07,31811.89,23,1978073,2211286,9873498112,26974806016
2025-05-09 11:01:07,37.885,3.824,0,0,59.90,30556.07,31811.89,23,1978274,2211487,9873498112,26974806016
2025-05-09 11:01:07,38.062,3.834,0,0,79.90,30556.07,31811.89,23,1978497,2211709,9873498112,26974846976
2025-05-09 11:01:07,38.834,3.866,0,49152,49.90,30556.07,31811.89,23,1978701,2211914,9873498112,26974855168
2025-05-09 11:01:07,41.193,3.827,0,0,59.90,30556.07,31811.89,23,1978902,2212115,9873498112,26974855168
2025-05-09 11:01:08,38.558,3.844,0,0,49.90,30556.07,31811.89,23,1979102,2212315,9873498112,26974855168
2025-05-09 11:01:08,37.596,3.810,0,0,49.90,30556.07,31811.89,23,1979303,2212516,9873498112,26974855168
2025-05-09 11:01:08,37.895,3.846,0,0,49.90,30556.07,31811.89,23,1979504,2212717,9873498112,26974855168
2025-05-09 11:01:08,37.620,3.887,0,0,49.90,30556.07,31811.89,23,1979706,2212919,9873498112,26974855168
2025-05-09 11:01:08,39.831,3.807,0,0,69.90,30556.07,31811.89,23,1979905,2213118,9873498112,26974855168
2025-05-09 11:01:09,38.031,3.822,0,0,59.90,30556.07,31811.89,23,1980106,2213319,9873498112,26974855168
2025-05-09 11:01:09,37.804,3.842,0,0,49.90,30556.07,31811.89,23,1980307,2213520,9873498112,26974855168
2025-05-09 11:01:09,36.919,3.849,0,0,59.90,30556.07,31811.89,23,1980508,2213721,9873498112,26974855168
2025-05-09 11:01:09,37.446,3.865,0,0,59.90,30556.07,31811.89,23,1980709,2213922,9873498112,26974855168
2025-05-09 11:01:09,41.865,3.851,0,0,49.90,30556.07,31811.89,23,1980918,2214134,9873498112,26974867456
2025-05-09 11:01:10,41.502,3.838,0,12288,49.90,30556.07,31811.89,23,1981118,2214334,9873498112,26974867456
2025-05-09 11:01:10,38.501,3.783,0,0,49.90,30556.07,31811.89,23,1981320,2214536,9873498112,26974867456
2025-05-09 11:01:10,36.739,3.840,0,0,59.90,30556.07,31811.89,23,1981521,2214737,9873498112,26974867456
2025-05-09 11:01:10,40.261,3.809,0,0,49.90,30556.07,31811.89,23,1981722,2214938,9873498112,26974867456
2025-05-09 11:01:10,40.324,3.955,0,0,49.90,30556.07,31811.89,23,1981923,2215139,9873498112,26974867456
