timestamp,cpu_power_w,dram_power_w,read_bytes,write_bytes,cpu_percent,memory_rss_mb,memory_vms_mb,thread_count,io_read_count,io_write_count,io_read_bytes_total,io_write_bytes_total
2025-05-09 16:47:43,44.286,3.837,0,0,279.50,30556.07,31851.91,26,1978968,2208306,9787031552,26997174272
2025-05-09 16:47:43,44.529,3.954,0,200704,229.60,30556.07,31851.91,26,1979180,2208522,9787031552,26997379072
2025-05-09 16:47:43,42.647,3.838,0,8192,149.70,30556.07,31851.91,26,1979387,2208731,9787031552,26997510144
2025-05-09 16:47:43,41.364,3.817,0,327680,159.70,30556.07,31851.91,26,1979606,2208956,9787031552,26997903360
2025-05-09 16:47:44,41.341,3.799,0,393216,149.80,30556.07,31851.91,26,1979828,2209183,9787031552,26998296576
2025-05-09 16:47:44,41.141,3.814,0,196608,139.80,30556.07,31851.91,26,1980035,2209392,9787031552,26998304768
2025-05-09 16:47:44,41.071,3.820,0,204800,139.80,30556.07,31851.91,26,1980245,2209605,9787031552,26998501376
2025-05-09 16:47:44,41.083,3.842,0,0,169.70,30556.07,31851.91,26,1980458,2209822,9787031552,26998763520
2025-05-09 16:47:44,38.495,3.838,0,458752,159.70,30556.07,31851.91,26,1980677,2210047,9787031552,26999156736
2025-05-09 16:47:45,41.808,3.840,0,196608,139.80,30556.07,31851.91,26,1980878,2210248,9787031552,26999156736
2025-05-09 16:47:45,41.983,3.856,0,163840,139.70,30556.07,31851.91,26,1981088,2210461,9787031552,26999320576
2025-05-09 16:47:45,42.350,3.888,0,0,149.80,30556.07,31851.91,26,1981303,2210682,9787031552,26999517184
2025-05-09 16:47:45,41.387,3.842,0,389120,139.80,30556.07,31851.91,26,1981516,2210899,9787031552,26999709696
2025-05-09 16:47:45,41.492,3.856,0,184320,139.80,30556.07,31851.91,26,1981729,2211116,9787031552,26999902208
2025-05-09 16:47:46,41.580,3.795,0,8192,139.90,30556.07,31851.91,26,1981939,2211329,9787031552,27000086528
2025-05-09 16:47:46,42.632,3.812,0,200704,139.80,30556.07,31851.91,26,1982143,2211534,9787031552,27000102912
2025-05-09 16:47:46,42.734,3.836,0,245760,139.80,30556.07,31851.91,26,1982361,2211757,9787031552,27000356864
2025-05-09 16:47:46,41.740,3.767,0,8192,149.70,30556.07,31851.91,26,1982575,2211975,9787031552,27000549376
2025-05-09 16:47:46,42.485,3.826,0,192512,139.70,30556.07,31851.91,26,1982776,2212176,9787031552,27000549376
2025-05-09 16:47:47,41.993,3.838,0,192512,139.80,30556.07,31851.91,26,1982989,2212393,9787031552,27000741888
2025-05-09 16:47:47,41.324,3.812,0,0,139.70,30556.07,31851.91,26,1983202,2212610,9787031552,27000934400
2025-05-09 16:47:47,41.649,3.847,0,192512,149.80,30556.07,31851.91,26,1983415,2212827,9787031552,27001180160
2025-05-09 16:47:47,41.481,3.776,0,253952,139.70,30556.07,31851.91,26,1983619,2213032,9787031552,27001188352
2025-05-09 16:47:47,44.701,4.110,0,184320,99.80,30556.07,31851.91,26,1983840,2213261,9787031552,27001528320
2025-05-09 16:47:48,38.309,3.805,0,155648,79.90,30556.07,31851.91,26,1984039,2213460,9787031552,27001528320
2025-05-09 16:47:48,36.694,3.791,0,0,79.90,30556.07,31851.91,26,1984240,2213661,9787031552,27001528320
2025-05-09 16:47:48,37.251,3.724,0,12288,69.90,30556.07,31851.91,26,1984449,2213873,9787031552,27001540608
2025-05-09 16:47:48,37.151,3.677,0,0,69.90,30556.07,31851.91,26,1984650,2214074,9787031552,27001540608
2025-05-09 16:47:48,37.791,3.777,0,0,59.90,30556.07,31851.91,26,1984852,2214276,9787031552,27001540608
2025-05-09 16:47:49,37.653,3.752,0,0,69.90,30556.07,31851.91,26,1985053,2214477,9787031552,27001540608
2025-05-09 16:47:49,37.066,3.807,0,0,79.90,30556.07,31851.91,26,1985257,2214682,9787031552,27001544704
2025-05-09 16:47:49,37.509,3.792,0,4096,79.90,30556.07,31851.91,26,1985458,2214883,9787031552,27001544704
2025-05-09 16:47:49,38.518,3.740,0,0,59.90,30556.07,31851.91,26,1985659,2215084,9787031552,27001544704
2025-05-09 16:47:49,39.148,3.777,0,0,69.90,30556.07,31851.91,26,1985860,2215285,9787031552,27001544704
2025-05-09 16:47:50,37.350,3.835,0,0,69.90,30556.07,31851.91,26,1986062,2215487,9787031552,27001544704
2025-05-09 16:47:50,37.657,3.870,0,0,89.80,30556.07,31851.91,26,1986263,2215688,9787031552,27001544704
2025-05-09 16:47:50,37.900,3.866,0,0,69.90,30556.07,31851.91,26,1986464,2215889,9787031552,27001544704
2025-05-09 16:47:50,40.303,3.769,0,0,39.90,30556.07,31851.91,26,1986666,2216091,9787031552,27001544704
2025-05-09 16:47:50,41.951,3.765,0,0,59.90,30556.07,31851.91,26,1986867,2216292,9787031552,27001544704
2025-05-09 16:47:51,38.818,3.913,0,0,59.90,30556.07,31851.91,26,1987068,2216493,9787031552,27001544704
2025-05-09 16:47:51,37.543,3.734,0,0,69.90,30556.07,31851.91,26,1987268,2216693,9787031552,27001544704
2025-05-09 16:47:51,37.286,3.830,0,0,69.90,30556.07,31851.91,26,1987469,2216894,9787031552,27001544704
2025-05-09 16:47:51,39.711,3.872,0,0,59.90,30556.07,31851.91,26,1987671,2217096,9787031552,27001544704
2025-05-09 16:47:51,39.386,3.820,0,0,149.80,30556.08,31851.91,26,1988242,2217949,9787031552,27010809856
2025-05-09 16:47:52,38.124,3.952,0,9265152,59.90,30556.08,31851.91,26,1988443,2218150,9787031552,27010809856
2025-05-09 16:47:52,38.082,3.775,0,0,59.90,30556.08,31851.91,26,1988644,2218351,9787031552,27010809856
2025-05-09 16:47:52,37.920,3.756,0,0,49.90,30556.08,31851.91,26,1988845,2218552,9787031552,27010809856
