timestamp,cpu_power_w,dram_power_w,read_bytes,write_bytes,cpu_percent,memory_rss_mb,memory_vms_mb,thread_count,io_read_count,io_write_count,io_read_bytes_total,io_write_bytes_total
2025-05-12 16:17:01,45.500,4.099,0,0,139.80,30555.34,31827.89,22,1998046,2240084,10007093248,27257831424
2025-05-12 16:17:02,41.508,3.748,0,184320,169.70,30555.34,31827.89,22,1998258,2240301,10007093248,27257966592
2025-05-12 16:17:02,41.971,3.829,0,208896,159.70,30555.34,31827.89,22,1998476,2240526,10007093248,27258163200
2025-05-12 16:17:02,41.710,3.822,0,65536,169.70,30555.34,31827.89,22,1998688,2240742,10007093248,27258413056
2025-05-12 16:17:02,41.525,3.723,0,368640,169.70,30555.34,31827.89,22,1998909,2240970,10007093248,27258740736
2025-05-12 16:17:02,41.974,3.856,0,9711616,159.70,30555.35,31827.89,22,1999468,2241771,10007093248,27268554752
2025-05-12 16:17:03,41.701,3.664,0,253952,159.70,30555.35,31827.89,22,1999672,2241976,10007093248,27268562944
2025-05-12 16:17:03,41.927,3.801,0,196608,159.70,30555.35,31827.89,22,1999882,2242190,10007093248,27268784128
2025-05-12 16:17:03,41.570,3.795,0,24576,149.70,30555.35,31827.89,22,2000092,2242403,10007093248,27268980736
2025-05-12 16:17:03,41.785,3.721,0,434176,169.70,30555.35,31827.89,22,2000317,2242636,10007093248,27269439488
2025-05-12 16:17:03,42.541,3.765,0,237568,169.70,30555.35,31827.89,22,2000522,2242842,10007093248,27269455872
2025-05-12 16:17:04,41.954,3.794,0,196608,189.70,30555.35,31827.89,22,2000735,2243059,10007093248,27269701632
2025-05-12 16:17:04,43.400,3.812,0,49152,289.50,30555.35,31827.89,22,2000945,2243272,10007093248,27269898240
2025-05-12 16:17:04,44.871,3.827,0,409600,209.70,30555.35,31827.89,22,2001165,2243498,10007093248,27270238208
2025-05-12 16:17:04,42.172,3.699,0,192512,149.70,30555.35,31827.89,22,2001381,2243719,10007093248,27270598656
2025-05-12 16:17:04,41.812,3.698,0,294912,149.70,30555.35,31827.89,22,2001590,2243931,10007093248,27270795264
2025-05-12 16:17:05,41.590,3.629,0,204800,149.70,30555.35,31827.89,22,2001794,2244136,10007093248,27270803456
2025-05-12 16:17:05,41.631,3.675,0,196608,149.70,30555.35,31827.89,22,2002007,2244353,10007093248,27271008256
2025-05-12 16:17:05,41.584,3.649,0,8192,149.70,30555.35,31827.89,22,2002218,2244567,10007093248,27271204864
2025-05-12 16:17:05,41.571,3.638,0,270336,139.70,30555.35,31827.89,22,2002422,2244772,10007093248,27271278592
2025-05-12 16:17:05,41.808,3.677,0,196608,139.70,30555.35,31827.89,22,2002635,2244989,10007093248,27271499776
2025-05-12 16:17:06,41.331,3.649,0,286720,139.80,30555.35,31827.89,22,2002850,2245210,10007093248,27271786496
2025-05-12 16:17:06,41.282,3.627,0,24576,149.70,30555.35,31827.89,22,2003061,2245424,10007093248,27271983104
2025-05-12 16:17:06,46.710,3.938,0,253952,149.70,30555.35,31827.89,22,2003265,2245629,10007093248,27272040448
2025-05-12 16:17:06,42.198,3.719,0,262144,89.90,30555.35,31827.89,22,2003488,2245861,10007093248,27272634368
2025-05-12 16:17:06,38.691,3.651,0,380928,59.90,30555.35,31827.89,22,2003691,2246065,10007093248,27272683520
2025-05-12 16:17:07,37.033,3.576,0,0,69.90,30555.35,31827.89,22,2003893,2246267,10007093248,27272683520
2025-05-12 16:17:07,37.083,3.633,0,4096,69.90,30555.35,31827.89,22,2004097,2246472,10007093248,27272687616
2025-05-12 16:17:07,37.657,3.625,0,0,69.90,30555.35,31827.89,22,2004298,2246673,10007093248,27272687616
2025-05-12 16:17:07,37.223,3.622,0,0,69.90,30555.35,31827.89,22,2004499,2246874,10007093248,27272687616
2025-05-12 16:17:07,37.300,3.613,0,0,69.90,30555.35,31827.89,22,2004701,2247076,10007093248,27272687616
2025-05-12 16:17:08,40.030,3.668,0,0,79.90,30555.35,31827.89,22,2004902,2247277,10007093248,27272687616
2025-05-12 16:17:08,37.972,3.617,0,0,69.90,30555.35,31827.89,22,2005103,2247478,10007093248,27272687616
2025-05-12 16:17:08,38.178,3.586,0,0,69.90,30555.35,31827.89,22,2005304,2247679,10007093248,27272687616
2025-05-12 16:17:08,37.760,3.609,0,0,79.90,30555.35,31827.89,22,2005505,2247880,10007093248,27272687616
2025-05-12 16:17:09,36.569,3.602,0,0,89.90,30555.35,31827.89,22,2005706,2248081,10007093248,27272687616
2025-05-12 16:17:09,36.268,3.608,0,0,89.80,30555.35,31827.89,22,2005907,2248282,10007093248,27272687616
2025-05-12 16:17:09,36.665,3.579,0,0,79.80,30555.35,31827.89,22,2006109,2248484,10007093248,27272687616
2025-05-12 16:17:09,38.495,3.605,0,0,69.90,30555.35,31827.89,22,2006314,2248689,10007093248,27272687616
2025-05-12 16:17:09,38.711,3.666,0,5701632,69.90,30555.35,31827.89,22,2006635,2249118,10007093248,27278397440
2025-05-12 16:17:10,36.971,3.653,0,8192,69.90,30555.35,31827.89,22,2006836,2249319,10007093248,27278397440
2025-05-12 16:17:10,38.308,3.666,0,0,69.90,30555.35,31827.89,22,2007038,2249521,10007093248,27278397440
2025-05-12 16:17:10,38.110,3.636,0,0,79.90,30555.35,31827.89,22,2007237,2249720,10007093248,27278397440
2025-05-12 16:17:10,37.585,3.638,0,0,79.90,30555.35,31827.89,22,2007438,2249921,10007093248,27278397440
2025-05-12 16:17:10,37.416,3.716,0,0,69.90,30555.35,31827.89,22,2007639,2250122,10007093248,27278397440
2025-05-12 16:17:11,37.441,3.650,0,0,69.90,30555.35,31827.89,22,2007839,2250322,10007093248,27278397440
2025-05-12 16:17:11,36.242,3.648,0,0,59.90,30555.35,31827.89,22,2008040,2250523,10007093248,27278397440
2025-05-12 16:17:11,39.758,3.754,0,0,79.90,30555.35,31827.89,22,2008242,2250725,10007093248,27278397440
2025-05-12 16:17:11,36.973,3.620,0,0,69.90,30555.35,31827.89,22,2008443,2250926,10007093248,27278397440
2025-05-12 16:17:11,37.245,3.679,0,0,59.90,30555.35,31827.89,22,2008644,2251127,10007093248,27278397440
2025-05-12 16:17:12,37.635,3.685,0,0,59.90,30555.35,31827.89,22,2008845,2251328,10007093248,27278397440
2025-05-12 16:17:12,37.776,3.726,0,0,69.90,30555.35,31827.89,22,2009046,2251529,10007093248,27278397440
2025-05-12 16:17:12,38.782,3.667,0,0,59.90,30555.35,31827.89,22,2009256,2251742,10007093248,27278409728
2025-05-12 16:17:12,39.572,3.611,0,12288,59.90,30555.35,31827.89,22,2009457,2251943,10007093248,27278409728
2025-05-12 16:17:12,39.392,3.694,0,0,69.90,30555.35,31827.89,22,2009658,2252144,10007093248,27278409728
2025-05-12 16:17:13,39.244,3.609,0,0,69.90,30555.35,31827.89,22,2009858,2252344,10007093248,27278409728
2025-05-12 16:17:13,37.541,3.675,0,0,59.90,30555.35,31827.89,22,2010060,2252546,10007093248,27278409728
2025-05-12 16:17:13,39.392,3.684,0,0,59.90,30555.35,31827.89,22,2010261,2252747,10007093248,27278409728
2025-05-12 16:17:13,38.594,3.632,0,0,69.90,30555.35,31827.89,22,2010460,2252946,10007093248,27278409728
2025-05-12 16:17:13,42.882,3.746,0,0,59.90,30555.35,31827.89,22,2010661,2253148,10007093248,27278409728
2025-05-12 16:17:14,44.491,3.834,0,0,49.90,30555.35,31827.89,22,2010863,2253349,10007093248,27278409728
2025-05-12 16:17:14,39.990,3.642,0,0,79.90,30555.35,31827.89,22,2011064,2253550,10007093248,27278409728
2025-05-12 16:17:14,40.269,3.771,1384448,0,99.80,30555.35,31827.89,22,2011468,2253884,10009006080,27278409728
2025-05-12 16:17:14,45.113,3.799,528384,0,89.80,30555.35,31827.89,22,2011668,2254084,10009006080,27278409728
2025-05-12 16:17:14,38.497,3.637,0,0,59.90,30555.35,31827.89,22,2011869,2254285,10009006080,27278409728
2025-05-12 16:17:15,37.998,3.672,0,0,69.90,30555.35,31827.89,22,2012068,2254484,10009006080,27278409728
2025-05-12 16:17:15,46.375,3.925,0,0,49.90,30555.35,31827.89,22,2012270,2254686,10009006080,27278409728
2025-05-12 16:17:15,44.780,3.888,0,0,69.90,30555.35,31827.89,22,2012471,2254887,10009006080,27278409728
2025-05-12 16:17:15,42.266,3.813,0,0,59.90,30555.35,31827.89,22,2012672,2255088,10009006080,27278409728
2025-05-12 16:17:15,38.101,3.664,0,0,69.90,30555.35,31827.89,22,2012873,2255289,10009006080,27278409728
2025-05-12 16:17:16,44.094,3.883,0,0,59.90,30555.35,31827.89,22,2013076,2255492,10009006080,27278409728
2025-05-12 16:17:16,43.156,3.781,0,0,89.80,30555.35,31827.89,22,2013285,2255698,10009079808,27278409728
2025-05-12 16:17:16,42.595,3.885,118784,0,129.80,30555.35,31827.89,22,2013537,2255934,10009227264,27278409728
2025-05-12 16:17:16,43.747,4.064,2220032,0,579.00,30555.36,32003.98,48,2014201,2256428,10040258560,27278409728
2025-05-12 16:17:16,51.565,4.696,28913664,0,189.60,30555.36,32003.98,48,2014396,2256621,10040258560,27278409728
2025-05-12 16:17:17,45.893,3.917,0,0,149.70,30555.36,32003.98,48,2014596,2256821,10040258560,27278409728
2025-05-12 16:17:17,41.953,3.610,0,0,149.70,30555.36,32003.98,48,2014797,2257022,10040258560,27278409728
2025-05-12 16:17:17,43.282,3.656,0,0,149.70,30555.36,32003.98,48,2014998,2257223,10040258560,27278409728
